"(9.066602, 7.484407000000001)",1,Abuja,"(9.0556, 7.4914)",1235880.0,0.8943787804613609,True
"(9.066666, 7.483328)",1,Abuja,"(9.0556, 7.4914)",1235880.0,0.9393837237171674,True
"(9.066667, 7.483333)",6,Abuja,"(9.0556, 7.4914)",1235880.0,0.9392389136885868,True
"(9.066895, 7.483262)",1,Abuja,"(9.0556, 7.4914)",1235880.0,0.9547877844074883,True
"(9.066917, 7.483172)",2,Abuja,"(9.0556, 7.4914)",1235880.0,0.9596056591279305,True
"(9.067715, 7.4831210000000015)",1,Abuja,"(9.0556, 7.4914)",1235880.0,1.0065222103322138,True
"(9.075609, 7.405351)",1,Abuja,"(9.0556, 7.4914)",1235880.0,6.0369111426110065,True
"(9.076479, 7.398574000000001)",1,Abuja,"(9.0556, 7.4914)",1235880.0,6.501477218094759,True
"(9.077461, 7.473299000000001)",1,Abuja,"(9.0556, 7.4914)",1235880.0,1.9458066569341819,True
"(9.085563, 7.497592999999998)",1,Abuja,"(9.0556, 7.4914)",1235880.0,2.1022096893209383,True
"(9.087022, -79.384644)",1,Panama City,"(9.0, -79.5)",880691.0,9.893072857996197,True
"(9.096389, 7.212778)",1,Abuja,"(9.0556, 7.4914)",1235880.0,19.238104785963227,True
"(9.099939, 7.278099)",1,Abuja,"(9.0556, 7.4914)",1235880.0,14.88582748418912,True
"(9.101844, 7.216750999999999)",2,Abuja,"(9.0556, 7.4914)",1235880.0,19.028517843359168,True
"(9.153994, 7.322061)",1,Abuja,"(9.0556, 7.4914)",1235880.0,13.398305076114193,True
"(9.159577, 7.33838)",1,Abuja,"(9.0556, 7.4914)",1235880.0,12.661188725354831,True
"(9.159633, 7.338608)",1,Abuja,"(9.0556, 7.4914)",1235880.0,12.650509819332298,True
"(9.509132, -13.712144)",2,Conakry,"(9.5092, -13.7122)",1667864.0,0.006036415595099434,True
"(9.509167, -13.712222)",1,Conakry,"(9.5092, -13.7122)",1667864.0,0.002719679835645899,True
"(9.517441, -13.693323)",1,Conakry,"(9.5092, -13.7122)",1667864.0,1.4069317926273046,True
"(9.558396, -13.665733)",1,Conakry,"(9.5092, -13.7122)",1667864.0,4.6347490511929506,True
"(9.640377, -13.577901999999998)",1,Conakry,"(9.5092, -13.7122)",1667864.0,12.85299559094994,True
"(9.660302, -13.536962)",2,Conakry,"(9.5092, -13.7122)",1667864.0,15.83423591730772,True
"(9.93637, -84.110256)",1,San José,"(9.9333, -84.0833)",288054.0,1.848868203494154,True
"(9.938839, -84.08493)",1,San José,"(9.9333, -84.0833)",288054.0,0.3965572712820953,True
"(10.377202, -66.96684300000001)",1,Caracas,"(10.5, -66.9333)",1943901.0,8.743021150207927,True
"(10.413641, -66.936707)",1,Caracas,"(10.5, -66.9333)",1943901.0,5.940012451608625,True
"(10.456826, -66.782303)",1,Caracas,"(10.5, -66.9333)",1943901.0,10.691567339534219,True
"(10.456827, -66.782299)",3,Caracas,"(10.5, -66.9333)",1943901.0,10.691809658021793,True
"(10.482834, -66.962131)",14,Caracas,"(10.5, -66.9333)",1943901.0,2.2886813642008095,True
"(10.482834, -66.962128)",13,Caracas,"(10.5, -66.9333)",1943901.0,2.2885065055884066,True
"(10.55754, -61.37498000000001)",1,Port of Spain,"(10.6667, -61.5167)",37074.0,12.212641272423578,True
"(10.6, -67.033333)",1,Caracas,"(10.5, -66.9333)",1943901.0,9.670681274715758,True
"(10.637896, -61.405589)",1,Port of Spain,"(10.6667, -61.5167)",37074.0,7.809158911510673,True
"(10.65155, -61.512903)",1,Port of Spain,"(10.6667, -61.5167)",37074.0,1.0727988880732042,True
"(10.666667, -61.51666700000001)",2,Port of Spain,"(10.6667, -61.5167)",37074.0,0.0031902179673123695,True
"(11.558831, 104.917445)",11,Phnom Penh,"(11.5696, 104.921)",2129371.0,0.7784385374472399,True
"(11.587623, 43.146486)",1,Djibouti,"(11.595, 43.1481)",562000.0,0.5187251426839999,True
"(11.588561, 43.145091)",1,Djibouti,"(11.595, 43.1481)",562000.0,0.48730529660321564,True
"(11.863926, -15.584904000000002)",1,Bissau,"(11.8592, -15.5956)",395954.0,0.7936797135692255,True
"(11.866667, -15.6)",1,Bissau,"(11.8592, -15.5956)",395954.0,0.5934424979947813,True
"(11.871116, -15.605998)",6,Bissau,"(11.8592, -15.5956)",395954.0,1.0800213960835547,True
"(11.926227, 15.053973999999998)",1,N’Djamena,"(12.11, 15.05)",1092066.0,12.634975485862196,True
"(11.956077, 14.84785)",1,N’Djamena,"(12.11, 15.05)",1092066.0,17.29219213498761,True
"(11.961939, -86.091184)",1,Managua,"(12.15, -86.2667)",1028808.0,17.553033051246842,True
"(11.970777, -86.09016899999997)",1,Managua,"(12.15, -86.2667)",1028808.0,17.158168110202087,True
"(12.085188, 15.020021)",2,N’Djamena,"(12.11, 15.05)",1092066.0,2.649766500597266,True
"(12.103822, -86.267015)",3,Managua,"(12.15, -86.2667)",1028808.0,3.1742608454347385,True
"(12.104853, -1.545572)",1,Ouagadougou,"(12.3572, -1.5353)",1626950.0,17.359889135848697,True
"(12.126693, 15.0284)",9,N’Djamena,"(12.11, 15.05)",1092066.0,1.8577344165489758,True
"(12.37368, -1.53698)",9,Ouagadougou,"(12.3572, -1.5353)",1626950.0,1.1384985493764765,True
"(12.398611, -7.937778)",1,Bamako,"(12.6458, -7.9922)",2009109.0,17.384767175170126,True
"(12.616126, -7.864071000000001)",1,Bamako,"(12.6458, -7.9922)",2009109.0,8.886935002655386,True
"(12.634799, -8.021372999999999)",1,Bamako,"(12.6458, -7.9922)",2009109.0,2.1095272326822614,True
"(12.635498, -8.030959)",1,Bamako,"(12.6458, -7.9922)",2009109.0,2.7105683255927535,True
"(12.638072, -8.002175999999999)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.8577333010110534,True
"(12.639241, -8.002867)",2,Bamako,"(12.6458, -7.9922)",2009109.0,0.8495795195765684,True
"(12.639665, -8.003534)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.8736257844266135,True
"(12.642995, -7.994395)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.24317363230316505,True
"(12.645735, -7.998274)",2,Bamako,"(12.6458, -7.9922)",2009109.0,0.41004136291666343,True
"(12.646249, -7.9986929999999985)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.4393859783113882,True
"(12.648483, -7.99414)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.22619575713282894,True
"(12.65, -8.0)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.6004844510907615,True
"(12.650052, -7.999956)",2,Bamako,"(12.6458, -7.9922)",2009109.0,0.5996160716307664,True
"(12.650673, -7.997738000000001)",1,Bamako,"(12.6458, -7.9922)",2009109.0,0.5019535636268433,True
"(12.665771, -7.972909)",1,Bamako,"(12.6458, -7.9922)",2009109.0,1.8921592579775357,True
"(13.453056, -16.5775)",1,Banjul,"(13.4531, -16.5775)",31356.0,0.0030247812983750892,True
"(13.511596, 2.125385)",3,Niamey,"(13.5086, 2.1111)",1026848.0,0.982761647890733,True
"(13.512668, 2.112516)",1,Niamey,"(13.5086, 2.1111)",1026848.0,0.29543286898949944,True
"(13.516667000000002, 2.116667)",2,Niamey,"(13.5086, 2.1111)",1026848.0,0.6691663602809025,True
"(13.520508, 2.111721)",1,Niamey,"(13.5086, 2.1111)",1026848.0,0.819684941094423,True
"(13.614942, 100.600867)",1,Bangkok,"(13.75, 100.5167)",17066000.0,10.872731399930995,True
"(13.7067, 100.438964)",1,Bangkok,"(13.75, 100.5167)",17066000.0,6.012947465525011,True
"(13.708056, 100.583889)",2,Bangkok,"(13.75, 100.5167)",17066000.0,5.357710035654952,True
"(13.714568, 100.532424)",1,Bangkok,"(13.75, 100.5167)",17066000.0,2.6551799754143475,True
"(13.727318, 100.529497)",1,Bangkok,"(13.75, 100.5167)",17066000.0,1.7807509113629238,True
"(13.727896, 100.524124)",32,Bangkok,"(13.75, 100.5167)",17066000.0,1.5993854502022646,True
"(13.72892, 100.553103)",1,Bangkok,"(13.75, 100.5167)",17066000.0,2.8434399424056958,True
"(13.736667, 100.523333)",1,Bangkok,"(13.75, 100.5167)",17066000.0,1.0192415630502882,True
"(13.762607, 100.495165)",1,Bangkok,"(13.75, 100.5167)",17066000.0,1.6868192170603176,True
"(13.769722, 100.552778)",1,Bangkok,"(13.75, 100.5167)",17066000.0,2.7777473704538878,True
"(13.774527, 100.363954)",1,Bangkok,"(13.75, 100.5167)",17066000.0,10.401745805034777,True
"(13.776944, 100.520556)",1,Bangkok,"(13.75, 100.5167)",17066000.0,1.8703475173205917,True
"(13.785278, 100.669167)",1,Bangkok,"(13.75, 100.5167)",17066000.0,10.528329700216466,True
"(13.785793, 100.560852)",16,Bangkok,"(13.75, 100.5167)",17066000.0,3.854471264311008,True
"(13.785794, 100.56085)",87,Bangkok,"(13.75, 100.5167)",17066000.0,3.8544117057932548,True
"(13.809722, 100.537722)",1,Bangkok,"(13.75, 100.5167)",17066000.0,4.341886704279901,True
"(13.820078, 100.678604)",1,Bangkok,"(13.75, 100.5167)",17066000.0,11.897551273391267,True
"(13.824759, 100.293729)",1,Bangkok,"(13.75, 100.5167)",17066000.0,15.838560308248624,True
"(13.824812, 100.293756)",1,Bangkok,"(13.75, 100.5167)",17066000.0,15.83802555365839,True
"(13.825022, 100.294225)",1,Bangkok,"(13.75, 100.5167)",17066000.0,15.812920814371894,True
"(13.828611, 100.559722)",2,Bangkok,"(13.75, 100.5167)",17066000.0,6.128773596010243,True
"(13.862112, 100.514353)",1,Bangkok,"(13.75, 100.5167)",17066000.0,7.708974066422646,True
"(13.866642, 100.496336)",14,Bangkok,"(13.75, 100.5167)",17066000.0,8.13466387160281,True
"(13.899497, 100.542644)",2,Bangkok,"(13.75, 100.5167)",17066000.0,10.424221298113041,True
"(13.905660999999998, 100.524436)",1,Bangkok,"(13.75, 100.5167)",17066000.0,10.713854191743106,True
"(13.913610999999998, 100.589722)",1,Bangkok,"(13.75, 100.5167)",17066000.0,12.270946605526282,True
"(13.93301, 100.68663)",1,Bangkok,"(13.75, 100.5167)",17066000.0,16.988089451259018,True
"(13.93547, 100.383479)",1,Bangkok,"(13.75, 100.5167)",17066000.0,15.577612759771897,True
"(13.965179999999998, 100.587966)",1,Bangkok,"(13.75, 100.5167)",17066000.0,15.548276814740358,True
"(14.01011, -60.9875)",1,Castries,"(14.0167, -60.9833)",70000.0,0.5336075391459187,True
"(14.065048999999998, -87.1715)",1,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,3.097747288579464,True
"(14.074457999999998, -87.192759)",1,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,1.6484099001230845,True
"(14.0833, -87.2167)",5,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,1.0058955044904034,True
"(14.083379, -87.216864)",1,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,1.0092600533976253,True
"(14.098972, -87.180302)",1,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,1.8014588506530098,True
"(14.115696, -87.23450600000002)",1,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,2.3801173765238697,True
"(14.132796, -87.122389)",1,Tegucigalpa,"(14.0942, -87.2067)",1126534.0,6.248332437175727,True
"(14.33, 121.08)",1,Manila,"(14.5958, 120.9772)",23088000.0,19.52858317679592,True
"(14.33007, 121.076779)",1,Manila,"(14.5958, 120.9772)",23088000.0,19.449013313625723,True
"(14.333568, 120.957515)",1,Manila,"(14.5958, 120.9772)",23088000.0,18.076810293132045,True
"(14.343387, 121.066591)",1,Manila,"(14.5958, 120.9772)",23088000.0,18.357761502630865,True
"(14.34479, 121.08238)",1,Manila,"(14.5958, 120.9772)",23088000.0,18.640154921773775,True
"(14.346111, 120.980556)",1,Manila,"(14.5958, 120.9772)",23088000.0,17.1677845373349,True
"(14.346627, 121.05041)",2,Manila,"(14.5958, 120.9772)",23088000.0,17.8190403031202,True
"(14.349671, 121.061366)",1,Manila,"(14.5958, 120.9772)",23088000.0,17.836175122470628,True
"(14.350391, 121.082249)",1,Manila,"(14.5958, 120.9772)",23088000.0,18.280821907284736,True
"(14.390117000000002, 120.856354)",1,Manila,"(14.5958, 120.9772)",23088000.0,16.29383332101487,True
"(14.394605, 120.965183)",1,Manila,"(14.5958, 120.9772)",23088000.0,13.855741351212767,True
"(14.401976, 121.032785)",5,Manila,"(14.5958, 120.9772)",23088000.0,13.835940067371743,True
"(14.407962, 120.849076)",1,Manila,"(14.5958, 120.9772)",23088000.0,15.505511280946786,True
"(14.420209, 120.939674)",1,Manila,"(14.5958, 120.9772)",23088000.0,12.33093625823222,True
"(14.421794, 120.910174)",1,Manila,"(14.5958, 120.9772)",23088000.0,12.777693840404318,True
"(14.437222, 120.962449)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.94707583761713,True
"(14.441139000000002, 120.901564)",1,Manila,"(14.5958, 120.9772)",23088000.0,11.778166917202407,True
"(14.442909, 120.993874)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.57057446029807,True
"(14.448977, 120.950519)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.25118866466075,True
"(14.450306, 120.950018)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.16718399154026,True
"(14.460945, 120.965867)",1,Manila,"(14.5958, 120.9772)",23088000.0,9.302447056170449,True
"(14.465, 120.959167)",1,Manila,"(14.5958, 120.9772)",23088000.0,9.073382318969971,True
"(14.47913, 120.896963)",1,Manila,"(14.5958, 120.9772)",23088000.0,9.65474153376882,True
"(14.483853, 121.014503)",1,Manila,"(14.5958, 120.9772)",23088000.0,8.091770821194164,True
"(14.483854, 121.014504)",1,Manila,"(14.5958, 120.9772)",23088000.0,8.091726102974524,True
"(14.514697, 121.066052)",2,Manila,"(14.5958, 120.9772)",23088000.0,8.15433143095516,True
"(14.530948, 121.004257)",5,Manila,"(14.5958, 120.9772)",23088000.0,4.812720795704273,True
"(14.530948, 121.004258)",10,Manila,"(14.5958, 120.9772)",23088000.0,4.812746004869678,True
"(14.549431, 121.033591)",4,Manila,"(14.5958, 120.9772)",23088000.0,4.94171019628756,True
"(14.549431, 121.033592)",13,Manila,"(14.5958, 120.9772)",23088000.0,4.941761359826582,True
"(14.558857, 121.134937)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.86289258494161,True
"(14.572823, 121.186475)",1,Manila,"(14.5958, 120.9772)",23088000.0,14.101007538162646,True
"(14.58251, 121.084236)",4,Manila,"(14.5958, 120.9772)",23088000.0,7.224571508308287,True
"(14.58251, 121.08423799999998)",5,Manila,"(14.5958, 120.9772)",23088000.0,7.224704342380386,True
"(14.584232, 121.03904)",3,Manila,"(14.5958, 120.9772)",23088000.0,4.2161523752076,True
"(14.584232, 121.039041)",4,Manila,"(14.5958, 120.9772)",23088000.0,4.216218127605059,True
"(14.585414000000002, 121.207789)",1,Manila,"(14.5958, 120.9772)",23088000.0,15.455410912391384,True
"(14.586325, 121.128569)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.155686783062432,True
"(14.586433, 121.159261)",1,Manila,"(14.5958, 120.9772)",23088000.0,12.20672443305772,True
"(14.590272, 121.19379)",1,Manila,"(14.5958, 120.9772)",23088000.0,14.506435556165329,True
"(14.593587, 120.994294)",1,Manila,"(14.5958, 120.9772)",23088000.0,1.1545632003743953,True
"(14.596051, 120.978666)",1,Manila,"(14.5958, 120.9772)",23088000.0,0.09965797387846147,True
"(14.599352, 120.984772)",19,Manila,"(14.5958, 120.9772)",23088000.0,0.5627132233061205,True
"(14.599352, 120.984774)",34,Manila,"(14.5958, 120.9772)",23088000.0,0.5628338637497975,True
"(14.599512, 120.984219)",1,Manila,"(14.5958, 120.9772)",23088000.0,0.5347620602889536,True
"(14.601285, 120.952293)",1,Manila,"(14.5958, 120.9772)",23088000.0,1.7096762238204932,True
"(14.602955, 121.033813)",1,Manila,"(14.5958, 120.9772)",23088000.0,3.8221171594528105,True
"(14.602955, 121.033817)",2,Manila,"(14.5958, 120.9772)",23088000.0,3.8223827386113935,True
"(14.61896, 121.184785)",1,Manila,"(14.5958, 120.9772)",23088000.0,13.988557880841972,True
"(14.619216, 121.26657)",1,Manila,"(14.5958, 120.9772)",23088000.0,19.43983865773403,True
"(14.622869, -90.529068)",4,Guatemala City,"(14.6099, -90.5252)",2450212.0,0.9284805281878522,True
"(14.62287, -90.529072)",1,Guatemala City,"(14.6099, -90.5252)",2450212.0,0.9286212663766081,True
"(14.624406, 121.116598)",1,Manila,"(14.5958, 120.9772)",23088000.0,9.537442125423752,True
"(14.625483, 121.124485)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.069426537275168,True
"(14.626186, 121.125073)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.117831697202234,True
"(14.634451, 121.124485)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.212055358592494,True
"(14.647184, 121.103013)",1,Manila,"(14.5958, 120.9772)",23088000.0,9.133418065972968,True
"(14.661927, 120.957105)",1,Manila,"(14.5958, 120.9772)",23088000.0,4.741185231780727,True
"(14.663473000000002, 120.943974)",1,Manila,"(14.5958, 120.9772)",23088000.0,5.156956128484043,True
"(14.663473000000002, 120.943977)",1,Manila,"(14.5958, 120.9772)",23088000.0,5.156869513590998,True
"(14.663552, 120.964791)",1,Manila,"(14.5958, 120.9772)",23088000.0,4.7315554954331684,True
"(14.672042, 120.957723)",7,Manila,"(14.5958, 120.9772)",23088000.0,5.40148796997729,True
"(14.672042, 120.957726)",1,Manila,"(14.5958, 120.9772)",23088000.0,5.40143949873071,True
"(14.67428, 121.057495)",18,Manila,"(14.5958, 120.9772)",23088000.0,7.616010259313536,True
"(14.67428, 121.057499)",20,Manila,"(14.5958, 120.9772)",23088000.0,7.616199235801829,True
"(14.686907, 121.141006)",1,Manila,"(14.5958, 120.9772)",23088000.0,12.62797248954873,True
"(14.704171, 120.98238)",1,Manila,"(14.5958, 120.9772)",23088000.0,7.458767470261327,True
"(14.704171, 120.982384)",2,Manila,"(14.5958, 120.9772)",23088000.0,7.458779921497022,True
"(14.708449, 121.248026)",1,Manila,"(14.5958, 120.9772)",23088000.0,19.71301258447995,True
"(14.71554, -17.270929000000002)",1,Dakar,"(14.7319, -17.4572)",1146053.0,12.514750296536313,True
"(14.724493, 121.033312)",7,Manila,"(14.5958, 120.9772)",23088000.0,9.612011668175317,True
"(14.733546, 120.960947)",1,Manila,"(14.5958, 120.9772)",23088000.0,9.532575645881122,True
"(14.736187, 121.153037)",1,Manila,"(14.5958, 120.9772)",23088000.0,15.22065321083354,True
"(14.740025, 121.149719)",1,Manila,"(14.5958, 120.9772)",23088000.0,15.220096322432273,True
"(14.749885999999998, 120.973929)",1,Manila,"(14.5958, 120.9772)",23088000.0,10.59597642344399,True
"(14.772976000000002, 121.095847)",1,Manila,"(14.5958, 120.9772)",23088000.0,14.54077164670323,True
"(14.782931, 120.926157)",1,Manila,"(14.5958, 120.9772)",23088000.0,13.311419121073714,True
"(14.788442000000002, 120.882349)",1,Manila,"(14.5958, 120.9772)",23088000.0,14.68712728734398,True
"(14.792523, 121.148472)",1,Manila,"(14.5958, 120.9772)",23088000.0,17.72868191545135,True
"(14.810284, 121.047709)",1,Manila,"(14.5958, 120.9772)",23088000.0,15.482743303656425,True
"(14.812377, 121.046346)",1,Manila,"(14.5958, 120.9772)",23088000.0,15.592541609299108,True
"(14.816326, 120.866163)",1,Manila,"(14.5958, 120.9772)",23088000.0,16.88453763710153,True
"(14.820567, 121.102294)",1,Manila,"(14.5958, 120.9772)",23088000.0,17.574905999390356,True
"(15.136053, 44.297629)",1,Sanaa,"(15.35, 44.2)",2957000.0,16.088989598243217,True
"(15.136114, 44.023181)",1,Sanaa,"(15.35, 44.2)",2957000.0,18.856696270905907,True
"(15.176541, 44.081017)",3,Sanaa,"(15.35, 44.2)",2957000.0,14.328499249894866,True
"(15.177421, 44.184207)",1,Sanaa,"(15.35, 44.2)",2957000.0,11.912488648572836,True
"(15.186607, 44.156904)",1,Sanaa,"(15.35, 44.2)",2957000.0,11.596573628645437,True
"(15.225852, 44.254398)",1,Sanaa,"(15.35, 44.2)",2957000.0,9.27584573906564,True
"(15.235331, 44.334139)",1,Sanaa,"(15.35, 44.2)",2957000.0,11.928901097896908,True
"(15.245917000000002, 44.075232)",1,Sanaa,"(15.35, 44.2)",2957000.0,10.979168755616449,True
"(15.253696, 44.467944)",1,Sanaa,"(15.35, 44.2)",2957000.0,19.067611019062696,True
"(15.257369, 44.056148)",1,Sanaa,"(15.35, 44.2)",2957000.0,11.520341338681323,True
"(15.291623, 44.463106)",1,Sanaa,"(15.35, 44.2)",2957000.0,18.009527916414072,True
"(15.293501, 44.470643)",1,Sanaa,"(15.35, 44.2)",2957000.0,18.472484536185817,True
"(15.296894, 38.919828)",1,Asmara,"(15.3333, 38.9167)",963000.0,2.5118125179389277,True
"(15.316891, 44.474802)",10,Sanaa,"(15.35, 44.2)",2957000.0,18.476683497504713,True
"(15.325443, 44.211895)",32,Sanaa,"(15.35, 44.2)",2957000.0,1.8656735653698175,True
"(15.325444, 44.211895)",508,Sanaa,"(15.35, 44.2)",2957000.0,1.8656113405007624,True
"(15.355707999999998, 44.480438)",2,Sanaa,"(15.35, 44.2)",2957000.0,18.714356069354878,True
"(15.361789000000002, 44.19735)",1,Sanaa,"(15.35, 44.2)",2957000.0,0.8296231322798583,True
"(15.364572, 44.04887700000001)",1,Sanaa,"(15.35, 44.2)",2957000.0,10.132059156947228,True
"(15.369445, 44.191007)",1,Sanaa,"(15.35, 44.2)",2957000.0,1.4654139996497682,True
"(15.379844, 44.286605)",1,Sanaa,"(15.35, 44.2)",2957000.0,6.131329460108635,True
"(15.380494, 44.333763)",1,Sanaa,"(15.35, 44.2)",2957000.0,9.166856985887014,True
"(15.391668, 44.279966)",2,Sanaa,"(15.35, 44.2)",2957000.0,6.055324154112658,True
"(15.410185, 44.140969)",1,Sanaa,"(15.35, 44.2)",2957000.0,5.712354051957028,True
"(15.412778, 44.151389)",1,Sanaa,"(15.35, 44.2)",2957000.0,5.398775337617164,True
"(15.425941, 44.222137)",1,Sanaa,"(15.35, 44.2)",2957000.0,5.4262176355814,True
"(15.42607, 44.222012)",1,Sanaa,"(15.35, 44.2)",2957000.0,5.432493181263768,True
"(15.428628, 44.269107)",1,Sanaa,"(15.35, 44.2)",2957000.0,7.104759173248452,True
"(15.432864000000002, 44.181696)",1,Sanaa,"(15.35, 44.2)",2957000.0,5.826783861524931,True
"(15.441952, 44.243157)",2,Sanaa,"(15.35, 44.2)",2957000.0,6.946831432422059,True
"(15.448232, 44.21921500000001)",1,Sanaa,"(15.35, 44.2)",2957000.0,6.874610425638829,True
"(15.449164, 44.291123)",2,Sanaa,"(15.35, 44.2)",2957000.0,9.134085986855276,True
"(15.449317, 44.129521)",1,Sanaa,"(15.35, 44.2)",2957000.0,8.290459713468856,True
"(15.450909, 44.431184)",1,Sanaa,"(15.35, 44.2)",2957000.0,16.909553510081274,True
"(15.455484, 44.37797800000001)",1,Sanaa,"(15.35, 44.2)",2957000.0,13.911650146296456,True
"(15.457185, 44.231876)",1,Sanaa,"(15.35, 44.2)",2957000.0,7.6702305061426355,True
"(15.462445, 43.98571)",1,Sanaa,"(15.35, 44.2)",2957000.0,16.250316808508153,True
"(15.46269, 43.9851)",1,Sanaa,"(15.35, 44.2)",2957000.0,16.294112163081476,True
"(15.476501, 44.04397)",2,Sanaa,"(15.35, 44.2)",2957000.0,13.56305798648094,True
"(15.479907, 44.217009)",1,Sanaa,"(15.35, 44.2)",2957000.0,9.003701122200113,True
"(15.479939000000002, 44.220679)",1,Sanaa,"(15.35, 44.2)",2957000.0,9.039981008032262,True
"(15.482072, 44.222742)",1,Sanaa,"(15.35, 44.2)",2957000.0,9.206615769947604,True
"(15.482129, 44.07465300000001)",1,Sanaa,"(15.35, 44.2)",2957000.0,12.346169343608858,True
"(15.482131, 44.078721)",1,Sanaa,"(15.35, 44.2)",2957000.0,12.164178310388115,True
"(15.491457, 44.123314)",1,Sanaa,"(15.35, 44.2)",2957000.0,10.98893117594966,True
"(15.498402, 44.084735)",1,Sanaa,"(15.35, 44.2)",2957000.0,12.775484642338336,True
"(15.498594, 44.087134000000006)",2,Sanaa,"(15.35, 44.2)",2957000.0,12.690471530804905,True
"(15.498963, 32.558665999999995)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,7.474284355714013,True
"(15.5, 44.083333)",2,Sanaa,"(15.35, 44.2)",2957000.0,12.919491496044904,True
"(15.500654, 32.559899)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,7.387324988811453,True
"(15.500716, 44.087541)",1,Sanaa,"(15.35, 44.2)",2957000.0,12.792269407973679,True
"(15.500747, 32.560083)",2,Khartoum,"(15.6031, 32.5265)",7282000.0,7.384936156546233,True
"(15.501603, 44.088494)",1,Sanaa,"(15.35, 44.2)",2957000.0,12.804694971838453,True
"(15.506111, 44.26)",1,Sanaa,"(15.35, 44.2)",2957000.0,11.4553193899708,True
"(15.506327, 44.060301)",1,Sanaa,"(15.35, 44.2)",2957000.0,14.224561136159075,True
"(15.506389000000002, 44.060278)",2,Sanaa,"(15.35, 44.2)",2957000.0,14.228786264967397,True
"(15.515554000000002, 32.589069)",2,Khartoum,"(15.6031, 32.5265)",7282000.0,7.322929103827576,True
"(15.51927, 44.102567)",1,Sanaa,"(15.35, 44.2)",2957000.0,13.329544019330584,True
"(15.520278, 44.141111)",1,Sanaa,"(15.35, 44.2)",2957000.0,12.34890654550013,True
"(15.524738, 44.106766)",1,Sanaa,"(15.35, 44.2)",2957000.0,13.528021792712472,True
"(15.550101000000002, 32.532241)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,3.6641077149361014,True
"(15.566667, 32.516667)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,2.5893363638693687,True
"(15.575303, 44.249431)",1,Sanaa,"(15.35, 44.2)",2957000.0,15.837901279803438,True
"(15.579891, 32.566093)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,3.0835759692840248,True
"(15.585038, 44.028631)",1,Sanaa,"(15.35, 44.2)",2957000.0,19.7923993539774,True
"(15.592767000000002, 32.552236)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,1.8563697292863999,True
"(15.593596, 32.55087)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,1.7505434499926837,True
"(15.599274, 32.513031)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,0.9353099862571146,True
"(15.604677, 44.071329)",1,Sanaa,"(15.35, 44.2)",2957000.0,19.499644212810804,True
"(15.608889, 44.135)",1,Sanaa,"(15.35, 44.2)",2957000.0,18.320419772978326,True
"(15.613828, 32.492946999999994)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,2.354374489568343,True
"(15.618767000000002, 32.466588)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,4.135031785860443,True
"(15.620833, 44.1935)",1,Sanaa,"(15.35, 44.2)",2957000.0,18.626675247606784,True
"(15.648287, 32.480719)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,4.354099480529401,True
"(15.650357, 32.483439000000004)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,4.3347365165989205,True
"(15.657379999999998, 32.288634)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,16.28228547523315,True
"(15.715222, 32.493188)",1,Khartoum,"(15.6031, 32.5265)",7282000.0,8.022344028164387,True
"(16.887781, 96.149558)",11,Rangoon,"(16.8, 96.15)",5430000.0,6.036387593080796,True
"(16.887781, 96.149559)",20,Rangoon,"(16.8, 96.15)",5430000.0,6.036387272339325,True
"(16.923858, 96.226976)",1,Rangoon,"(16.8, 96.15)",5430000.0,9.925822257546121,True
"(17.016667, 95.983333)",1,Rangoon,"(16.8, 96.15)",5430000.0,18.539754306567072,True
